Voltage,Current,Temperature,Vibration,Load,Speed,Fault_Type
231.58476003492058,13.610119053615668,44.98313619297614,0.5420309817485205,105.95819127527494,60.9458264067271,Overload
198.8521221294406,8.751869448318025,30.375685738931864,0.41241909071523686,54.66673315540613,57.98849994956443,Fluctuation
213.67405671755208,10.120158684956706,29.323338746359074,0.5356751568787432,56.153344228247974,63.98675328275763,Fluctuation
216.64188316030973,13.109918556005361,35.93543877790106,0.24041060314258866,77.50137304500494,44.77671730378419,No Fault
223.0300497567282,11.374438093170816,34.64600972308294,0.4288728003009836,59.57103780547498,51.2285757358875,No Fault
229.43092950605265,9.453755551747518,34.790510670923574,0.26042107978075146,64.85013862611532,70.72912462538244,No Fault
215.71958087045567,9.79188314272746,36.28717587301032,0.36826495077574656,77.70161989909943,58.709957319011956,No Fault
232.61661891364295,12.095075088956577,43.925637184433306,0.6526215958796279,95.02728922140658,63.558171494037126,Overload
238.31993139904048,13.19379571851184,49.07884277730031,0.5603917041483375,84.03176036870563,61.25207342341312,Overload
240.012137338224,11.488360601787587,42.42334349011678,0.3144066712811563,100.94564890726733,51.194720013253644,Overload
235.53860547991223,14.383720952454686,43.519763015091826,0.5258202734701137,93.4201802432365,62.49263012452694,Overload
216.42348145370016,9.1125078221979,34.51503153492323,0.45681032051286463,73.00106482872138,58.77985823914433,No Fault
221.3951076288517,8.984905808172131,35.7059491531383,0.3842253016768515,65.5324245374036,59.42001463839233,No Fault
214.59471729795868,9.1775800676178,33.58595670428557,0.43702118899417414,68.57581531128899,63.98987627290953,No Fault
205.38285397139305,6.7442321422419464,36.23154161912597,0.7625977960006398,57.94931869114509,58.244013071514395,Fluctuation
208.68591578736942,8.276601583657909,29.040270188982372,0.6059654565007084,58.16813576366768,57.62073642681127,Fluctuation
213.58503887905715,11.674492433347538,36.38810388721175,0.3985901034093329,72.26378176038347,61.22478546586002,No Fault
202.6045535595124,8.471098476502139,31.422045483467684,0.5456198404538634,58.54814077992033,55.9924424261507,Fluctuation
226.46280227593905,11.550459756100667,39.882733313318404,0.58730660663321,101.18435946759112,65.44218259937334,Overload
221.90967726115775,10.890383163519786,36.14250749982178,0.2088683108337496,69.52444176149616,61.209010357778745,No Fault
217.20539076364207,8.39233897288194,36.50513769199325,0.4692769031848861,73.36194668805692,65.93538839370878,No Fault
208.89895235182962,7.328958960338184,31.258498032384704,0.5329085622315228,55.44101059169661,59.08457108588302,Fluctuation
219.71190601483207,8.292642042407053,35.43168980414241,0.3963669391957658,65.81509822780207,57.653267667866444,No Fault
218.70204324318198,9.56361410947343,35.80181139951746,0.43243402100148687,55.8348485492863,53.77756775055567,No Fault
219.22921922342343,9.487006321316409,38.02409723057861,1.513470941983236,74.10332113478347,55.00928597026901,Derailment Risk
229.54708320235065,10.677875319530907,34.279229978440995,0.4210668465203111,72.66603658949656,56.168387376092866,No Fault
215.79283347734304,11.164668030267627,34.27681906827188,1.2243750839260814,71.69423548220806,42.70921104321194,Derailment Risk
216.61419144243945,10.061679849847971,35.45201383634139,0.2088359449348243,75.96655502963563,52.28274528407127,No Fault
212.55931137970788,10.589321356628155,36.68948222224684,1.5807609465680703,76.32238104773533,48.022618597869005,Derailment Risk
216.76713557878736,8.946317580853647,35.75458213280855,0.5435087399222236,70.67083207997922,64.05852785806633,No Fault
226.0648186053335,11.855681606939132,37.70643500029274,0.3797328492228008,95.6506471904902,62.70739476467337,Overload
229.15729382927177,10.452371796249734,36.43079301091257,0.43116528560047784,70.7467095552994,56.65281543183255,No Fault
212.03072004941265,9.732013088408028,35.83059096250784,1.056927803478599,65.1765284635481,38.7593456696834,Derailment Risk
219.2834593516262,9.083537264539167,34.68090944023079,1.328964770959876,59.42876375133597,41.29886709399838,Derailment Risk
232.85243665431787,11.286911636678187,44.29139931708978,0.6235431775756801,90.56667482657812,60.38725644886689,Overload
214.73121835807657,9.466883416755744,31.640534971979758,0.541085645451561,59.64242995363509,62.29729262219678,Fluctuation
216.4063482270067,8.58004126921526,29.76560466851911,0.7210382609061763,59.82845821713771,53.97945296396941,Fluctuation
216.23364105643137,9.776913195799704,38.36798667503814,1.0915864352937787,68.20699392384095,49.56135941850689,Derailment Risk
220.87720322477932,11.564494389843675,34.09281982915637,1.463657351752302,64.96793748470562,47.14065580622673,Derailment Risk
236.4205234758945,11.513734708439038,40.10740946794977,0.5162223216898832,92.12345695799104,64.24856303748254,Overload
212.64134969457552,8.435577800422811,29.740223824194498,0.596343905737083,70.70991320073968,61.37020978280829,Fluctuation
217.75786769409913,8.34435848537719,34.52074423843497,1.2987177565256318,69.60843158285283,52.79450261870887,Derailment Risk
218.5415312510336,9.690883535797498,33.73822312934817,0.3913930307209107,70.07254499631327,60.283708416484096,No Fault
226.78120014285412,8.68816376764984,35.18379832167956,0.22068935474654233,68.97561668067641,63.581700402702054,No Fault
224.9216119923829,9.546751590976987,37.005568853790386,0.3540343227727003,63.861600177719716,60.265296564663096,No Fault
219.90574759700394,8.162153628184052,31.124053371023294,1.4653669435745815,67.9089324389745,54.173812173450436,Derailment Risk
211.4668912202185,9.807552917728447,34.331296347372096,1.137605341454338,75.37168938838514,50.464759048451846,Derailment Risk
213.59428136992733,7.942282883470362,34.891023812284395,1.4489266093197994,67.50792839096269,45.17546372295297,Derailment Risk
206.70683959522484,7.654961488283725,30.86187721830685,0.5590834930786058,62.007490752731044,58.136983761915886,Fluctuation
211.9543495390098,9.209029775318305,33.90832902838185,0.6938595803175112,59.476766878708986,56.77161630049295,Fluctuation
213.39149844033201,8.19754391600795,35.45197492020861,0.913113382476562,66.87443691064479,46.76069031503022,Derailment Risk
217.59440337852666,10.113443266650151,37.11204949028053,1.3353011380128965,70.30968510758825,53.953403791389796,Derailment Risk
227.0613101534005,12.341107618487431,37.64449576449469,0.640904596641209,87.55538871964711,61.98043745352461,Overload
208.7909104373551,9.2479953986272,30.758918249108678,0.736029499294991,53.82677291259067,57.81726710179532,Fluctuation
219.13464087858065,9.91656203020964,34.37799827274231,0.2935779993182651,72.95372167755163,60.220312837033,No Fault
210.53801718111475,9.731304263568685,29.30393149690994,0.7119566116981092,67.68327914369989,53.69251179396906,Fluctuation
219.30205185922412,8.634044288799466,36.001365637914965,0.41488768039176915,71.74961857624696,65.8943296851847,No Fault
218.77305941998566,11.528468426412532,37.10459987535905,0.49495945713644884,66.16939584694664,62.45722755447201,No Fault
236.55302956406732,10.351980939848422,45.16886545123837,0.33866317637950605,89.32201367237238,55.5253405732987,Overload
202.029118373662,9.428851246050224,36.12165312780532,0.5267717589569797,63.71914817291062,60.24467305930558,Fluctuation
234.8046608930413,9.958747532548381,38.74211048777488,0.3174384821435353,102.03116179631276,62.45740002988784,Overload
207.26379201273392,8.579409055530409,38.71195784361283,1.3205606570039858,68.95434447634177,51.45811125331593,Derailment Risk
213.02700266630444,11.26315211464998,39.16561998041703,1.3109555533974746,67.62618379092561,52.88324789989535,Derailment Risk
212.2673941964571,9.379557137358823,36.51742764966382,1.2262408270207679,62.9022922711456,51.883391434772875,Derailment Risk
212.8762590689327,9.683591550305199,35.372940627655204,0.3240296882519713,62.003026189028446,54.590428156434335,No Fault
210.1661161925848,8.771034252861245,30.303866146229165,0.46636681107845546,57.506574880318105,65.31514034908452,Fluctuation
210.2553815223254,6.515871933242391,32.18343789949673,0.6047514634761288,61.356365150546466,57.58489197230536,Fluctuation
228.0943115166329,11.900751098180347,41.48932862408646,0.4566649444915474,101.587704095087,47.90847856898911,Overload
214.8666872480671,10.417848001606666,31.264528833448068,0.5475098037131001,60.595310391215385,50.118505192171106,Fluctuation
212.3563918358159,9.351259285200861,34.85450280309643,1.1021577232381239,67.3028696927031,48.01038494596288,Derailment Risk
224.8201903569668,11.36014312075414,39.34008249238621,0.3192410350818542,104.42894258242764,55.59693927319446,Overload
215.95753198553408,10.148667457202112,38.192938467621765,0.3029875739620357,74.78147501045673,59.4272028626374,No Fault
214.61127611035346,10.419532443907027,38.682951831061764,0.5447305699391807,72.0791841814303,55.447566482342395,No Fault
224.49799937716625,9.001614560811708,37.1462556264824,0.4700700612120584,70.39786767471082,52.10281850641201,No Fault
224.62316841456385,11.511154930247347,34.7453731080974,0.3743719175748428,66.84534583131105,56.31485319423651,No Fault
227.05373134602465,11.083372406284923,45.94746552004867,0.4088406623413854,99.6382276590165,58.67446314490597,Overload
219.51643444064803,10.285554074857657,33.64391826524724,0.5849362141386382,64.81928214012402,61.16047318964269,No Fault
215.43970126634275,7.549958119734184,32.11046087296222,0.5852623774802181,63.777524532327945,53.678137947829,Fluctuation
213.7016671127824,8.140307334299177,34.00515962854319,0.6968744621167251,55.532904570803574,61.11661690757562,Fluctuation
218.18299188754332,9.859692104317046,34.13768986716527,1.6106262407078713,69.7970408186905,48.08167029842969,Derailment Risk
213.93636847408112,8.542039036997231,33.75101009968882,0.5572889451267368,60.3336322811742,56.218604675647946,Fluctuation
212.71762166275013,9.196757862714302,34.49964219410736,0.6000071867058863,60.85368555310348,70.0481432609543,Fluctuation
211.98129453416868,10.909744807198162,34.13864721607957,1.1437302396858473,69.67616771520147,60.23913289827872,Derailment Risk
224.91207611393313,13.366416605759213,43.937392924811135,0.5031589006152578,96.45687228119291,63.9301230935428,Overload
208.0484792544415,9.861538202848111,33.81329677161857,0.6392128125487683,67.76875942864818,67.77541802880768,Fluctuation
233.31420546510816,12.423054315693332,41.693830828113455,0.5248545105118987,93.3348011213054,52.2454976660531,Overload
219.51970050137675,9.060096898891135,38.34551369053489,0.3064403701237574,62.975915280362464,63.66040475716511,No Fault
220.29609217007243,10.447716925810278,32.73744836907811,0.4846882103884914,65.97100172557897,61.43781952583664,No Fault
210.00414078577003,10.111521669239849,36.46572995363856,1.007109588975037,68.95169993651136,48.73861435292185,Derailment Risk
210.43475408001635,11.081375969171434,33.888173007372,1.2868639054386024,72.03403093815446,50.3715644522448,Derailment Risk
205.61137568044896,9.801788830797184,34.133355561286734,1.4487648921266267,64.92841476634607,54.71050658209788,Derailment Risk
217.34749426194736,10.709451817139039,32.35879339890297,0.43244586043525174,68.36663376245478,68.72291935037624,No Fault
222.36916460455893,11.501333651955488,37.78049500167302,0.2593184990502462,84.59086777530047,61.532254314816704,No Fault
232.35254923689277,9.276526536181773,42.36059567623816,0.3770116884713459,91.20918090250036,64.28101659575871,Overload
219.04830660958197,10.501094169939845,33.51647884903675,0.6196223142152799,66.74162438921792,62.59109475222706,No Fault
214.81359390990204,9.338687277226462,33.86666878918207,1.0905657169367455,79.15951913137579,50.37919501423981,Derailment Risk
211.1016164584546,8.057282930467824,33.649768075457565,0.6786120547598246,59.30527824567333,63.910576560825305,Fluctuation
207.46234328237117,10.136105110596318,36.19849903851018,0.6073740786206545,58.70362012810623,62.66953940932312,Fluctuation
224.79635413042604,9.331855914461006,34.8307645386856,0.4207603351400626,69.66064309150259,59.8041894227862,No Fault
210.06215542699553,10.599928729996204,39.51724096839027,0.44809080927488953,77.39035949178222,60.55564687648256,No Fault
230.95944772510825,11.497249540160423,39.104357769748354,0.6134768614866766,95.47803772056288,57.30473428149015,Overload
232.33845051929444,12.513338369136518,42.028186063727546,0.33166178669571744,89.57516006259762,72.4313205040404,Overload
231.53173766966012,11.854033273947612,39.81362941086785,0.5313241693693617,101.13052292667034,56.041404331913284,Overload
229.99367052751234,9.487451055383856,34.96754758259141,1.4306501890682584,65.41210807295334,53.7054083274512,Derailment Risk
218.89515200233387,9.909466717695839,35.48229119926034,0.4558336423211706,69.89377610361879,62.30412432701932,No Fault
228.8272712014055,11.024062525811463,36.77264663562312,0.5643378155804535,74.09686634069703,59.66775512345272,No Fault
229.40578534720294,9.642554577189573,38.6924515124055,0.3423580423665156,66.01967931139683,58.205208074102934,No Fault
225.88572049240784,11.971316730219439,42.52702113747534,0.4025547452389704,95.29981428847853,70.17431425580173,Overload
208.59107902442696,8.151668494719463,32.624443616402814,1.2119882453920157,71.56921515952284,38.601050885180335,Derailment Risk
231.98183478233676,14.130277408172923,44.310150326752755,0.8377768241289363,86.96698632320997,61.25635206091303,Overload
237.59976002957148,13.101159503710873,38.70856839068861,0.4229382049874661,101.72342586615308,61.344099228675795,Overload
219.64199370292968,10.698828420202535,38.13675866738803,0.319362307088195,73.72680362038938,57.001800025893985,No Fault
204.95035367765712,9.237572404307686,34.51551968187699,1.5680878271930183,73.70336957167862,53.40050341671465,Derailment Risk
216.8759071115216,11.188913371474642,32.66280148224361,0.34106677685726383,70.10208583606459,64.7294407827732,No Fault
236.07333390066452,11.31116940301614,42.219658350937394,0.458656119762349,90.24445976628768,64.4095081602017,Overload
213.53448145459257,8.90317016663439,31.222509412656997,0.6569301667889382,58.68982389079281,59.78847109981405,Fluctuation
217.7964799261246,13.337816451855412,43.829213170010114,0.46936045729134807,95.33070557574501,57.956029407917846,Overload
220.05026865089437,12.154676888575807,40.85628813818138,0.5661736612096948,95.65875054873646,52.60266518026917,Overload
216.0373963078365,9.448141854107554,36.82973100072382,0.23108169620327385,69.49002641682034,60.54007060489751,No Fault
226.1893327574295,11.765585494942435,39.02599682329725,0.46699931313751136,95.27815061882895,53.49939565585869,Overload
225.9886408303274,13.586941070758188,49.50951537271713,0.4235150771691897,92.58260932502812,57.36142853857816,Overload
225.86364509629684,9.816803381279612,36.24615640331236,0.465233033817668,75.1281605693629,67.18184017121877,No Fault
212.3874882905859,9.474324739645514,36.039019776216605,1.3569493121107488,74.14029112052813,45.603015883931505,Derailment Risk
214.28514851084688,10.021271576736062,38.65786663907082,0.2720969263780214,74.62836104751361,61.679840867202884,No Fault
225.59019617866414,11.31348451051735,40.190109453665535,0.7056585820707596,98.18949158129962,67.28015185782857,Overload
215.46916472692786,8.644321033474197,34.393597827342916,1.4545776356543985,74.77017019361443,51.12949010374352,Derailment Risk
229.62164463671468,11.513070488403088,43.13266419851373,0.5558232106878304,98.76800554579907,66.38106289660831,Overload
212.80909440401325,9.5519717267155,36.97124182667319,1.6102199598393871,69.178395315346,54.301815496516795,Derailment Risk
209.73758658844642,10.18815705290279,28.5862748756139,0.6952818777223455,67.38456148155134,50.555491657181356,Fluctuation
210.1317064437372,8.877639571786641,31.71771936111233,0.672754737379062,67.21289086126221,60.20883444942155,Fluctuation
214.98632221954443,9.48446184126348,31.372235059060976,1.2391017091849348,65.78204988552217,58.07314917193286,Derailment Risk
214.31707035780806,9.044612504184038,30.22007488688572,0.5562764057841625,58.60767643140807,67.87923447395598,Fluctuation
232.2471675797363,11.238458807415434,42.21386178164838,0.418783052827367,94.18183164571255,61.17742734101915,Overload
234.22227936035833,11.500428568536716,41.61840184805267,0.3318623108284736,97.14519783783774,60.78741775236989,Overload
211.38833188074898,8.661014437270344,33.809020015021424,1.238468411759817,78.64031899320915,47.34910158412132,Derailment Risk
211.2673963032375,10.480091620197957,35.05934364995489,1.5539906977910205,76.0026154597671,51.46840594979809,Derailment Risk
209.65045428416894,10.352053781810024,35.589396721651255,1.7886405047694804,61.92291527865669,51.94310740100497,Derailment Risk
213.70039182852642,9.779614119177747,31.620496885480634,0.5083706952995439,56.16164922847596,51.969287790085495,Fluctuation
219.55132152856388,9.529957852240498,36.35057355786785,0.4081278422056199,76.84039675244301,60.0700248368569,No Fault
233.6008458329481,9.723186700111079,35.4731035678355,0.4172254386411038,70.07848897978879,57.667129643986115,No Fault
207.2297780795596,8.336592769268687,30.817908558546318,0.6464961645506097,64.40131602800358,56.65740035369974,Fluctuation
219.7260715612519,10.836594075544498,34.25698154899632,1.6571701782376544,77.50681252410116,51.662123555102276,Derailment Risk
211.32544924683535,9.133656679410487,30.253540534298722,1.4453564957120344,74.10561129804253,47.4825046457102,Derailment Risk
221.87954209649487,7.649622315118158,33.8191460918805,1.2730525873517375,63.97924462038694,51.90454416820801,Derailment Risk
210.58660588919702,9.660621825081453,37.90169467146427,1.642988377509849,73.29018695596214,46.5623878875212,Derailment Risk
210.3296555428945,8.757581749210436,31.277071341673075,0.49250104328695943,61.25130868822736,68.28207758913167,Fluctuation
205.60491865524776,9.155960552141373,31.702889170198834,0.5274112416168005,63.67734254640845,64.73289530657685,Fluctuation
208.94836113567254,8.625390971806738,33.07473084986965,0.6889859488650935,68.3684534866067,54.63108556445838,Fluctuation
213.97510729634587,7.69960889570331,33.32952617944873,0.6428058747651165,57.419759219491105,57.19244013774765,Fluctuation
206.16760113545715,9.271850485806794,30.43688028155083,0.5039386823587173,64.18916838762222,58.1427103467958,Fluctuation
229.7937017367497,13.23888537454598,40.460618260907154,0.5841632255765075,86.88839693353117,72.09599626355632,Overload
217.519439356897,7.847615943545744,33.88181085579012,1.383765337140902,62.099222065542804,56.2162752677354,Derailment Risk
